Molecules
			5729	3347	5739	3347	1555638	
					5739	3327	1555639	
					5739	3367	1555640	
			3844	5784	3854	5784	1555641	
					7588	1337	1555642	
					7588	1297	1555643	
			7608	1317	7588	1317	1555644	
			1694	5784	1704	5784	1555645	
			3214	5396	3204	5396	1555646	
			1134	1615	1134	1625	1555647	
					1094	1625	1555648	
					1216	1625	1555649	
			7322	3136	7352	3135	1555650	
					7352	3155	1555651	
					7352	3115	1555652	
					3504	5104	1555653	
			3614	5094	3614	5104	1555654	
					3724	5104	1555655	
			4763	2929	4763	2943	1555656	
					4683	2943	1555657	
					4863	2943	1555658	
			5039	5217	5039	5230	1555659	
					5089	5230	1555660	
			3224	5784	3204	5784	1555661	
					6251	4974	1555662	
			6111	4924	6251	4974	1555663	
					6251	4974	1555664	
					2194	5514	1555665	
					2194	4854	1555666	
			2214	5394	2194	5394	1555667	
			7631	3427	7641	3427	1555668	
					7641	3407	1555669	
					7641	3447	1555670	
			696	2087	696	2076	1555671	
					784	2076	1555672	
					578	2076	1555673	
					5209	567	1555674	
			5199	547	5209	547	1555675	
					5209	527	1555676	
			336	4282	356	4312	1555677	
					1303	3800	1555678	
					1303	3704	1555679	
			1320	3754	1303	3753	1555680	
					1170	2377	1555681	
			1178	2419	1169	2420	1555682	
					1170	2468	1555683	
					5449	4247	1555684	
					5489	4247	1555685	
			5469	4257	5469	4247	1555686	
					5569	5207	1555687	
			5589	5197	5589	5207	1555688	
					5609	5207	1555689	
			2014	4386	2014	4364	1555690	
					1950	4363	1555691	
					2064	4364	1555692	
			359	4937	359	4947	1555693	
			7039	4942	7069	4942	1555694	
					7069	4922	1555695	
					7069	4962	1555696	
			2249	1615	2249	1625	1555697	
					2292	1625	1555698	
					2200	1625	1555699	
					4678	1438	1555700	
			4776	1424	4778	1438	1555701	
					4858	1438	1555702	
			4206	1591	4206	1581	1555703	
					8016	4929	1555704	
			8029	4949	8016	4949	1555705	
					8016	4969	1555706	
					3415	853	1555707	
					3415	773	1555708	
			3403	759	3415	813	1555709	
			5476	4607	5479	4597	1555710	
					5499	4597	1555711	
					5459	4597	1555712	
			5150	2735	5145	2750	1555713	
					5157	1061	1555714	
			5139	1091	5137	1061	1555715	
					5117	1061	1555716	
					7082	3109	1555717	
					7082	3279	1555718	
			7072	3189	7082	3179	1555719	
			5172	3222	5170	3234	1555720	
					686	1764	1555721	
			685	1667	686	1764	1555722	
					686	1764	1555723	
					5989	1773	1555724	
			5909	1693	5989	1723	1555725	
					5989	1673	1555726	
			2614	4516	2594	4516	1555727	
					2594	4444	1555728	
					2594	4606	1555729	
					1524	4312	1555730	
					1397	4312	1555731	
			1455	4298	1450	4312	1555732	
			7162	3396	7152	3396	1555733	
					7152	3376	1555734	
					7152	3416	1555735	
			5087	1574	5087	1584	1555736	
					5269	2371	1555737	
					5197	2371	1555738	
			5249	2361	5249	2371	1555739	
					5639	607	1555740	
					5639	567	1555741	
			5629	587	5639	587	1555742	
					1620	4088	1555743	
			1600	4026	1620	4026	1555744	
					1620	3954	1555745	
			1821	2779	1749	2781	1555746	
					1749	2750	1555747	
					1750	2803	1555748	
			1219	567	1219	557	1555749	
					1239	557	1555750	
					1199	557	1555751	
			5972	3006	6002	3026	1555752	
					6002	3026	1555753	
					6002	3026	1555754	
			1624	2656	1624	2641	1555755	
			6219	5365	6232	5376	1555756	
					6232	5396	1555757	
					6232	5356	1555758	
					1146	2078	1555759	
			1219	2061	1221	2078	1555760	
					1267	2078	1555761	
			5659	1707	5669	1707	1555762	
					5669	1687	1555763	
					5669	1727	1555764	
					6968	1627	1555765	
					6968	1727	1555766	
			6988	1677	6968	1677	1555767	
					2201	2563	1555768	
			2237	2549	2251	2563	1555769	
					6532	3106	1555770	
			6502	3126	6532	3126	1555771	
					6532	3146	1555772	
			889	3407	899	3407	1555773	
					899	3377	1555774	
					899	3447	1555775	
					6000	1076	1555776	
			5988	1020	5999	1035	1555777	
					6000	1003	1555778	
			1023	1234	1008	1231	1555779	
			699	2284	695	2269	1555780	
					3252	3993	1555781	
					3251	3742	1555782	
			3279	3822	3250	3822	1555783	
			689	4337	691	4312	1555784	
					561	4312	1555785	
					811	4312	1555786	
			879	3743	899	3743	1555787	
					899	3803	1555788	
					899	3703	1555789	
					1253	2269	1555790	
			1293	2245	1297	2269	1555791	
					1353	2269	1555792	
			683	3926	683	3936	1555793	
					2720	3763	1555794	
			2780	3693	2780	3733	1555795	
					2840	3703	1555796	
			2887	2358	2864	2363	1555797	
					2864	2396	1555798	
					2864	2323	1555799	
					4685	4596	1555800	
					4864	4596	1555801	
			4779	4586	4779	4596	1555802	
					2591	1625	1555803	
					2672	1625	1555804	
			2632	1609	2633	1625	1555805	
					2504	4586	1555806	
			2494	4716	2504	4716	1555807	
					2504	4856	1555808	
			355	1973	359	1991	1555809	
			1363	5775	1377	5775	1555810	
					6558	1644	1555811	
			6583	1627	6558	1624	1555812	
					6558	1604	1555813	
			6832	3106	6872	3106	1555814	
					6872	3086	1555815	
					6872	3126	1555816	
			7218	1294	7188	1294	1555817	
					7188	1337	1555818	
					7188	1244	1555819	
			8148	1447	8068	1467	1555820	
					8068	1517	1555821	
					8068	1417	1555822	
			1213	1494	1218	1511	1555823	
					1096	1429	1555824	
					6352	3436	1555825	
					6352	3476	1555826	
			6341	3457	6352	3456	1555827	
					609	3127	1555828	
					809	3127	1555829	
			759	3107	769	3127	1555830	
					8371	3411	1555831	
			8389	3432	8371	3431	1555832	
					8371	3451	1555833	
					1379	5285	1555834	
			1348	5398	1378	5398	1555835	
					1379	5485	1555836	
					3204	4878	1555837	
					3204	4734	1555838	
			3214	4814	3204	4814	1555839	
			2763	1773	2782	1771	1555840	
					3245	3385	1555841	
			3229	3451	3205	3443	1555842	
					1702	2029	1555843	
			1685	2089	1701	2091	1555844	
					1700	2157	1555845	
					2864	2103	1555846	
					2864	2013	1555847	
			2887	2058	2864	2063	1555848	
			989	477	1009	477	1555849	
					1750	3994	1555850	
					1750	4113	1555851	
			1743	4074	1750	4073	1555852	
					8361	3697	1555853	
			8385	3719	8361	3717	1555854	
					8361	3737	1555855	
					6661	4994	1555856	
					6661	4954	1555857	
			6631	4974	6661	4974	1555858	
					3306	4199	1555859	
			3397	4244	3359	4244	1555860	
			7526	5402	7516	5402	1555861	
					7516	5422	1555862	
					7516	5382	1555863	
					8381	3197	1555864	
					8381	3157	1555865	
			8415	3179	8381	3177	1555866	
					1507	1314	1555867	
			1523	1384	1536	1380	1555868	
					1567	1444	1555869	
			2023	454	2003	454	1555870	
					8154	3147	1555871	
			8201	3107	8154	3147	1555872	
					8154	3147	1555873	
					6013	3311	1555874	
					6013	3351	1555875	
			6000	3343	6013	3331	1555876	
					5979	1453	1555877	
			5909	1373	5979	1403	1555878	
					5979	1353	1555879	
			1457	764	1477	764	1555880	
					1477	684	1555881	
					1477	834	1555882	
					2064	3881	1555883	
					2180	3922	1555884	
			2104	3914	2100	3894	1555885	
			2264	2257	2264	2274	1555886	
					2104	2274	1555887	
					2510	2274	1555888	
					1922	1625	1555889	
			1944	1610	1942	1625	1555890	
					1962	1625	1555891	
			1730	1764	1746	1763	1555892	
					5677	1127	1555893	
					5677	1257	1555894	
			5649	1185	5677	1187	1555895	
			1838	4050	1833	4044	1555896	
					815	4600	1555897	
					565	4600	1555898	
			705	4590	695	4600	1555899	
			686	1896	688	1913	1555900	
					584	1913	1555901	
					789	1913	1555902	
			1740	3093	1750	3093	1555903	
					1750	3033	1555904	
					1750	3143	1555905	
					7388	1671	1555906	
					7388	1711	1555907	
			7410	1700	7388	1691	1555908	
					3944	4161	1555909	
			3964	4231	3944	4231	1555910	
					3600	3246	1555911	
			3704	3261	3704	3246	1555912	
					3724	3246	1555913	
					1000	4870	1604372	
					1000	4720	1604373	
					1000	4820	1604374	
					1000	4670	1604375	
					1100	4790	1604376	
			1110	4830	1100	4770	1604377	
					1100	4750	1604378	
					1280	4410	1604390	
					1480	4410	1604391	
					1480	4740	1604392	
					1280	4740	1604393	
					1320	4500	1604394	
			1380	4520	1380	4500	1604395	
					1440	4500	1604396	
					1320	4650	1604397	
			1380	4630	1380	4650	1604398	
					1440	4650	1604399	
Reactions
HEX1		Irreversible	1555395	1555397				hexokinase (D-glucose:ATP)
HEX1		Irreversible	1555397	1555396				hexokinase (D-glucose:ATP)
HEX1		Irreversible	1554622	1555395				hexokinase (D-glucose:ATP)
HEX1		Irreversible	1554623	1555395				hexokinase (D-glucose:ATP)
HEX1		Irreversible	1555396	1554624				hexokinase (D-glucose:ATP)
HEX1		Irreversible	1555396	1554625				hexokinase (D-glucose:ATP)
HEX1		Irreversible	1555396	1554626				hexokinase (D-glucose:ATP)
NTRIR3pp		Irreversible	1555398	1555399				nitrite Reductase (Ubiquinole-8, periplasm)
NTRIR3pp		Irreversible	1555399	1555400				nitrite Reductase (Ubiquinole-8, periplasm)
NTRIR3pp		Irreversible	1554627	1555398				nitrite Reductase (Ubiquinole-8, periplasm)
NTRIR3pp		Irreversible	1554628	1555398				nitrite Reductase (Ubiquinole-8, periplasm)
NTRIR3pp		Irreversible	1554629	1555398				nitrite Reductase (Ubiquinole-8, periplasm)
NTRIR3pp		Irreversible	1555400	1554630				nitrite Reductase (Ubiquinole-8, periplasm)
NTRIR3pp		Irreversible	1555400	1554631				nitrite Reductase (Ubiquinole-8, periplasm)
NTRIR3pp		Irreversible	1555400	1554632				nitrite Reductase (Ubiquinole-8, periplasm)
RPI		Reversible	1554633	1555401				ribose-5-phosphate isomerase
RPI		Reversible	1555401	1554634				ribose-5-phosphate isomerase
12PPDStpp		Reversible	1554635	1555402				(S)-Propane-1,2-diol facilitated transport (periplasm)
12PPDStpp		Reversible	1555402	1554636				(S)-Propane-1,2-diol facilitated transport (periplasm)
ACONTa		Reversible	1554637	1555404				aconitase (half-reaction A, Citrate hydro-lyase)
ACONTa		Reversible	1555404	1555403				aconitase (half-reaction A, Citrate hydro-lyase)
ACONTa		Reversible	1555403	1554638				aconitase (half-reaction A, Citrate hydro-lyase)
ACONTa		Reversible	1555403	1554639				aconitase (half-reaction A, Citrate hydro-lyase)
OAADC		Irreversible	1555405	1555406				oxaloacetate decarboxylase
OAADC		Irreversible	1555406	1555407				oxaloacetate decarboxylase
OAADC		Irreversible	1554640	1555405				oxaloacetate decarboxylase
OAADC		Irreversible	1554641	1555405				oxaloacetate decarboxylase
OAADC		Irreversible	1555407	1554642				oxaloacetate decarboxylase
OAADC		Irreversible	1555407	1554643				oxaloacetate decarboxylase
NADPHQR2		Irreversible	1555408	1555410				NADPH Quinone Reductase (Ubiquinone-8)
NADPHQR2		Irreversible	1555410	1555409				NADPH Quinone Reductase (Ubiquinone-8)
NADPHQR2		Irreversible	1554644	1555408				NADPH Quinone Reductase (Ubiquinone-8)
NADPHQR2		Irreversible	1554631	1555408				NADPH Quinone Reductase (Ubiquinone-8)
NADPHQR2		Irreversible	1554645	1555408				NADPH Quinone Reductase (Ubiquinone-8)
NADPHQR2		Irreversible	1555409	1554627				NADPH Quinone Reductase (Ubiquinone-8)
NADPHQR2		Irreversible	1555409	1554646				NADPH Quinone Reductase (Ubiquinone-8)
NO3R1pp		Irreversible	1555416	1555414				Nitrate reductase (Ubiquinol-8) (periplasm)
NO3R1pp		Irreversible	1555414	1555415				Nitrate reductase (Ubiquinol-8) (periplasm)
NO3R1pp		Irreversible	1554627	1555416				Nitrate reductase (Ubiquinol-8) (periplasm)
NO3R1pp		Irreversible	1554650	1555416				Nitrate reductase (Ubiquinol-8) (periplasm)
NO3R1pp		Irreversible	1554651	1555416				Nitrate reductase (Ubiquinol-8) (periplasm)
NO3R1pp		Irreversible	1555415	1554652				Nitrate reductase (Ubiquinol-8) (periplasm)
NO3R1pp		Irreversible	1555415	1554653				Nitrate reductase (Ubiquinol-8) (periplasm)
NO3R1pp		Irreversible	1555415	1554654				Nitrate reductase (Ubiquinol-8) (periplasm)
NO3R1pp		Irreversible	1555415	1554631				Nitrate reductase (Ubiquinol-8) (periplasm)
SUCFUMtpp		Reversible	1555419	1555417				succinate:fumarate antiporter (periplasm)
SUCFUMtpp		Reversible	1555417	1555418				succinate:fumarate antiporter (periplasm)
SUCFUMtpp		Reversible	1554655	1555419				succinate:fumarate antiporter (periplasm)
SUCFUMtpp		Reversible	1554656	1555419				succinate:fumarate antiporter (periplasm)
SUCFUMtpp		Reversible	1555418	1554657				succinate:fumarate antiporter (periplasm)
SUCFUMtpp		Reversible	1555418	1554658				succinate:fumarate antiporter (periplasm)
SUCCt3pp		Irreversible	1555420	1555422				succinate transport out via proton antiport (periplasm)
SUCCt3pp		Irreversible	1555422	1555421				succinate transport out via proton antiport (periplasm)
SUCCt3pp		Irreversible	1554659	1555420				succinate transport out via proton antiport (periplasm)
SUCCt3pp		Irreversible	1554660	1555420				succinate transport out via proton antiport (periplasm)
SUCCt3pp		Irreversible	1555421	1554661				succinate transport out via proton antiport (periplasm)
SUCCt3pp		Irreversible	1555421	1554662				succinate transport out via proton antiport (periplasm)
G3PD6		Irreversible	1555423	1555424				glycerol-3-phosphate dehydrogenase (menaquinone-8)
G3PD6		Irreversible	1555424	1555425				glycerol-3-phosphate dehydrogenase (menaquinone-8)
G3PD6		Irreversible	1554663	1555423				glycerol-3-phosphate dehydrogenase (menaquinone-8)
G3PD6		Irreversible	1554664	1555423				glycerol-3-phosphate dehydrogenase (menaquinone-8)
G3PD6		Irreversible	1555425	1554665				glycerol-3-phosphate dehydrogenase (menaquinone-8)
G3PD6		Irreversible	1555425	1554666				glycerol-3-phosphate dehydrogenase (menaquinone-8)
FORtex		Reversible	1554667	1555426				formate transport via diffusion (extracellular to periplasm)
FORtex		Reversible	1555426	1554668				formate transport via diffusion (extracellular to periplasm)
MDH2		Irreversible	1555428	1555429				Malate dehydrogenase (ubiquinone 8 as acceptor)
MDH2		Irreversible	1555429	1555427				Malate dehydrogenase (ubiquinone 8 as acceptor)
MDH2		Irreversible	1554669	1555428				Malate dehydrogenase (ubiquinone 8 as acceptor)
MDH2		Irreversible	1554670	1555428				Malate dehydrogenase (ubiquinone 8 as acceptor)
MDH2		Irreversible	1555427	1554640				Malate dehydrogenase (ubiquinone 8 as acceptor)
MDH2		Irreversible	1555427	1554671				Malate dehydrogenase (ubiquinone 8 as acceptor)
TMAOR2pp		Irreversible	1555433	1555434				Trimethylamine N-oxide reductase (demethylmenaquinol 8) (periplasm)
TMAOR2pp		Irreversible	1555434	1555435				Trimethylamine N-oxide reductase (demethylmenaquinol 8) (periplasm)
TMAOR2pp		Irreversible	1554677	1555433				Trimethylamine N-oxide reductase (demethylmenaquinol 8) (periplasm)
TMAOR2pp		Irreversible	1554678	1555433				Trimethylamine N-oxide reductase (demethylmenaquinol 8) (periplasm)
TMAOR2pp		Irreversible	1554679	1555433				Trimethylamine N-oxide reductase (demethylmenaquinol 8) (periplasm)
TMAOR2pp		Irreversible	1555435	1554680				Trimethylamine N-oxide reductase (demethylmenaquinol 8) (periplasm)
TMAOR2pp		Irreversible	1555435	1554681				Trimethylamine N-oxide reductase (demethylmenaquinol 8) (periplasm)
TMAOR2pp		Irreversible	1555435	1554682				Trimethylamine N-oxide reductase (demethylmenaquinol 8) (periplasm)
PFK		Irreversible	1555436	1555438				phosphofructokinase
PFK		Irreversible	1555438	1555437				phosphofructokinase
PFK		Irreversible	1554683	1555436				phosphofructokinase
PFK		Irreversible	1554684	1555436				phosphofructokinase
PFK		Irreversible	1555437	1554685				phosphofructokinase
PFK		Irreversible	1555437	1554686				phosphofructokinase
PFK		Irreversible	1555437	1554687				phosphofructokinase
ETOHt2rpp		Reversible	1555440	1555441				ethanol reversible transport via proton symport (periplasm)
ETOHt2rpp		Reversible	1555441	1555439				ethanol reversible transport via proton symport (periplasm)
ETOHt2rpp		Reversible	1554688	1555440				ethanol reversible transport via proton symport (periplasm)
ETOHt2rpp		Reversible	1554689	1555440				ethanol reversible transport via proton symport (periplasm)
ETOHt2rpp		Reversible	1555439	1554690				ethanol reversible transport via proton symport (periplasm)
ETOHt2rpp		Reversible	1555439	1554691				ethanol reversible transport via proton symport (periplasm)
G3PD2		Reversible	1555444	1555442				glycerol-3-phosphate dehydrogenase (NADP)
G3PD2		Reversible	1555442	1555443				glycerol-3-phosphate dehydrogenase (NADP)
G3PD2		Reversible	1554692	1555444				glycerol-3-phosphate dehydrogenase (NADP)
G3PD2		Reversible	1554693	1555444				glycerol-3-phosphate dehydrogenase (NADP)
G3PD2		Reversible	1555443	1554694				glycerol-3-phosphate dehydrogenase (NADP)
G3PD2		Reversible	1555443	1554695				glycerol-3-phosphate dehydrogenase (NADP)
G3PD2		Reversible	1555443	1554696				glycerol-3-phosphate dehydrogenase (NADP)
ACONMT		Irreversible	1555445	1555446				Trans-aconitate methyltransferase
ACONMT		Irreversible	1555446	1555447				Trans-aconitate methyltransferase
ACONMT		Irreversible	1554697	1555445				Trans-aconitate methyltransferase
ACONMT		Irreversible	1554698	1555445				Trans-aconitate methyltransferase
ACONMT		Irreversible	1555447	1554699				Trans-aconitate methyltransferase
ACONMT		Irreversible	1555447	1554700				Trans-aconitate methyltransferase
GLYC3Pabcpp		Irreversible	1555450	1555448				sn-Glycerol 3-phosphate transport via ABC system (periplasm)
GLYC3Pabcpp		Irreversible	1555448	1555449				sn-Glycerol 3-phosphate transport via ABC system (periplasm)
GLYC3Pabcpp		Irreversible	1554701	1555450				sn-Glycerol 3-phosphate transport via ABC system (periplasm)
GLYC3Pabcpp		Irreversible	1554702	1555450				sn-Glycerol 3-phosphate transport via ABC system (periplasm)
GLYC3Pabcpp		Irreversible	1554703	1555450				sn-Glycerol 3-phosphate transport via ABC system (periplasm)
GLYC3Pabcpp		Irreversible	1555449	1554704				sn-Glycerol 3-phosphate transport via ABC system (periplasm)
GLYC3Pabcpp		Irreversible	1555449	1554693				sn-Glycerol 3-phosphate transport via ABC system (periplasm)
GLYC3Pabcpp		Irreversible	1555449	1554705				sn-Glycerol 3-phosphate transport via ABC system (periplasm)
GLYC3Pabcpp		Irreversible	1555449	1554706				sn-Glycerol 3-phosphate transport via ABC system (periplasm)
ATPS4rpp		Reversible	1555453	1555452				ATP synthase (four protons for one ATP) (periplasm)
ATPS4rpp		Reversible	1555452	1555451				ATP synthase (four protons for one ATP) (periplasm)
ATPS4rpp		Reversible	1554707	1555453				ATP synthase (four protons for one ATP) (periplasm)
ATPS4rpp		Reversible	1554708	1555453				ATP synthase (four protons for one ATP) (periplasm)
ATPS4rpp		Reversible	1554709	1555453				ATP synthase (four protons for one ATP) (periplasm)
ATPS4rpp		Reversible	1555451	1554710				ATP synthase (four protons for one ATP) (periplasm)
ATPS4rpp		Reversible	1555451	1554711				ATP synthase (four protons for one ATP) (periplasm)
ATPS4rpp		Reversible	1555451	1554712				ATP synthase (four protons for one ATP) (periplasm)
FRD3		Irreversible	1555455	1555454				fumarate reductase
FRD3		Irreversible	1555454	1555456				fumarate reductase
FRD3		Irreversible	1554713	1555455				fumarate reductase
FRD3		Irreversible	1554714	1555455				fumarate reductase
FRD3		Irreversible	1555456	1554659				fumarate reductase
FRD3		Irreversible	1555456	1554715				fumarate reductase
L-LACtex		Reversible	1554716	1555457				L-lactate transport via diffusion (extracellular to periplasm)
L-LACtex		Reversible	1555457	1554717				L-lactate transport via diffusion (extracellular to periplasm)
AKGt2rpp		Reversible	1555460	1555459				2-oxoglutarate reversible transport via symport (periplasm)
AKGt2rpp		Reversible	1555459	1555458				2-oxoglutarate reversible transport via symport (periplasm)
AKGt2rpp		Reversible	1554718	1555460				2-oxoglutarate reversible transport via symport (periplasm)
AKGt2rpp		Reversible	1554719	1555460				2-oxoglutarate reversible transport via symport (periplasm)
AKGt2rpp		Reversible	1555458	1554720				2-oxoglutarate reversible transport via symport (periplasm)
AKGt2rpp		Reversible	1555458	1554721				2-oxoglutarate reversible transport via symport (periplasm)
QMO2		Irreversible	1555461	1555462				quinol monooxygenase (Ubiquinol-8)
QMO2		Irreversible	1555462	1555463				quinol monooxygenase (Ubiquinol-8)
QMO2		Irreversible	1554627	1555461				quinol monooxygenase (Ubiquinol-8)
QMO2		Irreversible	1554722	1555461				quinol monooxygenase (Ubiquinol-8)
QMO2		Irreversible	1555463	1554723				quinol monooxygenase (Ubiquinol-8)
QMO2		Irreversible	1555463	1554631				quinol monooxygenase (Ubiquinol-8)
QMO2		Irreversible	1555463	1554724				quinol monooxygenase (Ubiquinol-8)
ME2		Irreversible	1555465	1555466				malic enzyme (NADP)
ME2		Irreversible	1555466	1555464				malic enzyme (NADP)
ME2		Irreversible	1554669	1555465				malic enzyme (NADP)
ME2		Irreversible	1554725	1555465				malic enzyme (NADP)
ME2		Irreversible	1555464	1554726				malic enzyme (NADP)
ME2		Irreversible	1555464	1554727				malic enzyme (NADP)
ME2		Irreversible	1555464	1554643				malic enzyme (NADP)
FUMtex		Reversible	1554728	1555467				Fumarate transport via diffusion (extracellular to periplasm)
FUMtex		Reversible	1555467	1554729				Fumarate transport via diffusion (extracellular to periplasm)
G3PD7		Irreversible	1555468	1555470				glycerol-3-phosphate dehydrogenase (demethylmenaquinone-8)
G3PD7		Irreversible	1555470	1555469				glycerol-3-phosphate dehydrogenase (demethylmenaquinone-8)
G3PD7		Irreversible	1554730	1555468				glycerol-3-phosphate dehydrogenase (demethylmenaquinone-8)
G3PD7		Irreversible	1554681	1555468				glycerol-3-phosphate dehydrogenase (demethylmenaquinone-8)
G3PD7		Irreversible	1555469	1554731				glycerol-3-phosphate dehydrogenase (demethylmenaquinone-8)
G3PD7		Irreversible	1555469	1554679				glycerol-3-phosphate dehydrogenase (demethylmenaquinone-8)
AKGDH		Irreversible	1555472	1555471				2-Oxoglutarate dehydrogenase
AKGDH		Irreversible	1555471	1555473				2-Oxoglutarate dehydrogenase
AKGDH		Irreversible	1554732	1555472				2-Oxoglutarate dehydrogenase
AKGDH		Irreversible	1554720	1555472				2-Oxoglutarate dehydrogenase
AKGDH		Irreversible	1554733	1555472				2-Oxoglutarate dehydrogenase
AKGDH		Irreversible	1555473	1554734				2-Oxoglutarate dehydrogenase
AKGDH		Irreversible	1555473	1554735				2-Oxoglutarate dehydrogenase
AKGDH		Irreversible	1555473	1554736				2-Oxoglutarate dehydrogenase
SUCCt2_2pp		Irreversible	1555474	1555476				succinate transport via proton symport (2 H) (periplasm)
SUCCt2_2pp		Irreversible	1555476	1555475				succinate transport via proton symport (2 H) (periplasm)
SUCCt2_2pp		Irreversible	1554661	1555474				succinate transport via proton symport (2 H) (periplasm)
SUCCt2_2pp		Irreversible	1554737	1555474				succinate transport via proton symport (2 H) (periplasm)
SUCCt2_2pp		Irreversible	1555475	1554738				succinate transport via proton symport (2 H) (periplasm)
SUCCt2_2pp		Irreversible	1555475	1554659				succinate transport via proton symport (2 H) (periplasm)
RBK		Irreversible	1555479	1555478				ribokinase
RBK		Irreversible	1555478	1555477				ribokinase
RBK		Irreversible	1554739	1555479				ribokinase
RBK		Irreversible	1554740	1555479				ribokinase
RBK		Irreversible	1555477	1554741				ribokinase
RBK		Irreversible	1555477	1554742				ribokinase
RBK		Irreversible	1555477	1554633				ribokinase
CO2tpp		Reversible	1554743	1555480				CO2 transporter via diffusion (periplasm)
CO2tpp		Reversible	1555480	1554744				CO2 transporter via diffusion (periplasm)
NTRIR4pp		Irreversible	1555483	1555482				nitrite Reductase (Menaquinole-8, periplasm)
NTRIR4pp		Irreversible	1555482	1555481				nitrite Reductase (Menaquinole-8, periplasm)
NTRIR4pp		Irreversible	1554745	1555483				nitrite Reductase (Menaquinole-8, periplasm)
NTRIR4pp		Irreversible	1554666	1555483				nitrite Reductase (Menaquinole-8, periplasm)
NTRIR4pp		Irreversible	1554746	1555483				nitrite Reductase (Menaquinole-8, periplasm)
NTRIR4pp		Irreversible	1555481	1554747				nitrite Reductase (Menaquinole-8, periplasm)
NTRIR4pp		Irreversible	1555481	1554748				nitrite Reductase (Menaquinole-8, periplasm)
NTRIR4pp		Irreversible	1555481	1554749				nitrite Reductase (Menaquinole-8, periplasm)
GLYC3Ptex		Reversible	1554750	1555484				Glycerol-3-phosphate transport via diffusion (extracellular to periplasm)
GLYC3Ptex		Reversible	1555484	1554701				Glycerol-3-phosphate transport via diffusion (extracellular to periplasm)
RIBabcpp		Irreversible	1555486	1555485				D-ribose transport via ABC system (periplasm)
RIBabcpp		Irreversible	1555485	1555487				D-ribose transport via ABC system (periplasm)
RIBabcpp		Irreversible	1554751	1555486				D-ribose transport via ABC system (periplasm)
RIBabcpp		Irreversible	1554752	1555486				D-ribose transport via ABC system (periplasm)
RIBabcpp		Irreversible	1554753	1555486				D-ribose transport via ABC system (periplasm)
RIBabcpp		Irreversible	1555487	1554754				D-ribose transport via ABC system (periplasm)
RIBabcpp		Irreversible	1555487	1554755				D-ribose transport via ABC system (periplasm)
RIBabcpp		Irreversible	1555487	1554740				D-ribose transport via ABC system (periplasm)
RIBabcpp		Irreversible	1555487	1554756				D-ribose transport via ABC system (periplasm)
MALt2_3pp		Irreversible	1555490	1555488				Malate transport via proton symport (3 H) (periplasm)
MALt2_3pp		Irreversible	1555488	1555489				Malate transport via proton symport (3 H) (periplasm)
MALt2_3pp		Irreversible	1554757	1555490				Malate transport via proton symport (3 H) (periplasm)
MALt2_3pp		Irreversible	1554758	1555490				Malate transport via proton symport (3 H) (periplasm)
MALt2_3pp		Irreversible	1555489	1554669				Malate transport via proton symport (3 H) (periplasm)
MALt2_3pp		Irreversible	1555489	1554759				Malate transport via proton symport (3 H) (periplasm)
ALDD2y		Irreversible	1555493	1555492				aldehyde dehydrogenase (acetaldehyde, NADP)
ALDD2y		Irreversible	1555492	1555491				aldehyde dehydrogenase (acetaldehyde, NADP)
ALDD2y		Irreversible	1554760	1555493				aldehyde dehydrogenase (acetaldehyde, NADP)
ALDD2y		Irreversible	1554761	1555493				aldehyde dehydrogenase (acetaldehyde, NADP)
ALDD2y		Irreversible	1554762	1555493				aldehyde dehydrogenase (acetaldehyde, NADP)
ALDD2y		Irreversible	1555491	1554763				aldehyde dehydrogenase (acetaldehyde, NADP)
ALDD2y		Irreversible	1555491	1554764				aldehyde dehydrogenase (acetaldehyde, NADP)
ALDD2y		Irreversible	1555491	1554765				aldehyde dehydrogenase (acetaldehyde, NADP)
MGSA		Irreversible	1554696	1555495				methylglyoxal synthase
MGSA		Irreversible	1555495	1555494				methylglyoxal synthase
MGSA		Irreversible	1555494	1554766				methylglyoxal synthase
MGSA		Irreversible	1555494	1554767				methylglyoxal synthase
LCARS		Reversible	1555498	1555497				lacaldehyde reductase (S-propane-1,2-diol forming)
LCARS		Reversible	1555497	1555496				lacaldehyde reductase (S-propane-1,2-diol forming)
LCARS		Reversible	1554768	1555498				lacaldehyde reductase (S-propane-1,2-diol forming)
LCARS		Reversible	1554672	1555498				lacaldehyde reductase (S-propane-1,2-diol forming)
LCARS		Reversible	1554769	1555498				lacaldehyde reductase (S-propane-1,2-diol forming)
LCARS		Reversible	1555496	1554770				lacaldehyde reductase (S-propane-1,2-diol forming)
LCARS		Reversible	1555496	1554636				lacaldehyde reductase (S-propane-1,2-diol forming)
G6Pt6_2pp		Irreversible	1555499	1555501				Glucose-6-phosphate transport via phosphate antiport (periplasm)
G6Pt6_2pp		Irreversible	1555501	1555500				Glucose-6-phosphate transport via phosphate antiport (periplasm)
G6Pt6_2pp		Irreversible	1554771	1555499				Glucose-6-phosphate transport via phosphate antiport (periplasm)
G6Pt6_2pp		Irreversible	1554772	1555499				Glucose-6-phosphate transport via phosphate antiport (periplasm)
G6Pt6_2pp		Irreversible	1555500	1554773				Glucose-6-phosphate transport via phosphate antiport (periplasm)
G6Pt6_2pp		Irreversible	1555500	1554625				Glucose-6-phosphate transport via phosphate antiport (periplasm)
